Datum;RGSCode;RGSName;Bundesland;Geschlecht;Nationalitaet;BESTAND;ZUGANG;ABGANG;
2025-10-31;708;Reutte;Tirol;M;Inländer_innen;187;115;43;
2025-10-31;708;Reutte;Tirol;W;Ausländer_innen;181;156;40;
2025-10-31;708;Reutte;Tirol;W;Inländer_innen;262;208;50;
2025-10-31;709;Schwaz;Tirol;M;Ausländer_innen;452;325;100;
2025-10-31;709;Schwaz;Tirol;M;Inländer_innen;568;286;155;
2025-10-31;709;Schwaz;Tirol;W;Ausländer_innen;492;392;117;
2025-10-31;709;Schwaz;Tirol;W;Inländer_innen;707;446;203;
2025-10-31;801;Bludenz;Vorarlberg;M;Ausländer_innen;471;246;110;
2025-10-31;801;Bludenz;Vorarlberg;M;Inländer_innen;452;187;144;
2025-10-31;801;Bludenz;Vorarlberg;W;Ausländer_innen;414;222;74;
2025-10-31;801;Bludenz;Vorarlberg;W;Inländer_innen;528;262;152;
2025-10-31;802;Bregenz;Vorarlberg;M;Ausländer_innen;908;368;219;
2025-10-31;802;Bregenz;Vorarlberg;M;Inländer_innen;1094;300;294;
2025-10-31;802;Bregenz;Vorarlberg;W;Ausländer_innen;771;333;185;
2025-10-31;802;Bregenz;Vorarlberg;W;Inländer_innen;954;297;253;
2025-10-31;804;Dornbirn;Vorarlberg;M;Ausländer_innen;619;201;195;
2025-10-31;804;Dornbirn;Vorarlberg;M;Inländer_innen;888;232;226;
2025-10-31;804;Dornbirn;Vorarlberg;W;Ausländer_innen;572;151;175;
2025-10-31;804;Dornbirn;Vorarlberg;W;Inländer_innen;754;196;247;
2025-10-31;805;Feldkirch;Vorarlberg;M;Ausländer_innen;625;178;162;
2025-10-31;805;Feldkirch;Vorarlberg;M;Inländer_innen;1026;265;234;
2025-10-31;805;Feldkirch;Vorarlberg;W;Ausländer_innen;568;161;146;
2025-10-31;805;Feldkirch;Vorarlberg;W;Inländer_innen;906;237;251;
2025-10-31;958;Wien Johnstraße;Wien;M;Ausländer_innen;1741;421;469;
2025-10-31;958;Wien Johnstraße;Wien;M;Inländer_innen;1282;185;250;
2025-10-31;958;Wien Johnstraße;Wien;W;Ausländer_innen;1239;285;311;
2025-10-31;958;Wien Johnstraße;Wien;W;Inländer_innen;965;164;212;
2025-10-31;959;Wien Hauffgasse;Wien;M;Ausländer_innen;2056;417;458;
2025-10-31;959;Wien Hauffgasse;Wien;M;Inländer_innen;1934;307;347;
2025-10-31;959;Wien Hauffgasse;Wien;W;Ausländer_innen;1921;344;436;
2025-10-31;959;Wien Hauffgasse;Wien;W;Inländer_innen;1654;223;372;
2025-10-31;960;Wien Esteplatz;Wien;M;Ausländer_innen;1739;400;418;
2025-10-31;960;Wien Esteplatz;Wien;M;Inländer_innen;2141;333;416;
2025-10-31;960;Wien Esteplatz;Wien;W;Ausländer_innen;1452;340;384;
2025-10-31;960;Wien Esteplatz;Wien;W;Inländer_innen;1379;241;350;
2025-10-31;962;Wien Redergasse;Wien;M;Ausländer_innen;1844;412;494;
2025-10-31;962;Wien Redergasse;Wien;M;Inländer_innen;2029;324;381;
2025-10-31;962;Wien Redergasse;Wien;W;Ausländer_innen;1559;382;359;
2025-10-31;962;Wien Redergasse;Wien;W;Inländer_innen;1418;285;374;
2025-10-31;963;Wien Währinger Gürtel;Wien;M;Ausländer_innen;1079;264;279;
2025-10-31;963;Wien Währinger Gürtel;Wien;M;Inländer_innen;1486;242;279;
2025-10-31;963;Wien Währinger Gürtel;Wien;W;Ausländer_innen;1070;260;275;
2025-10-31;963;Wien Währinger Gürtel;Wien;W;Inländer_innen;1069;219;229;
2025-10-31;964;Wien Favoritenstraße;Wien;M;Ausländer_innen;5425;1290;1491;
2025-10-31;964;Wien Favoritenstraße;Wien;M;Inländer_innen;3415;573;703;
2025-10-31;964;Wien Favoritenstraße;Wien;W;Ausländer_innen;4021;881;1043;
2025-10-31;964;Wien Favoritenstraße;Wien;W;Inländer_innen;2523;484;607;
2025-10-31;965;Wien Lemböckgasse;Wien;M;Ausländer_innen;3288;741;866;
2025-10-31;965;Wien Lemböckgasse;Wien;M;Inländer_innen;3423;522;642;
2025-10-31;965;Wien Lemböckgasse;Wien;W;Ausländer_innen;3155;632;747;
2025-10-31;965;Wien Lemböckgasse;Wien;W;Inländer_innen;2642;412;637;
2025-10-31;966;Wien Hietzinger Kai;Wien;M;Ausländer_innen;1740;395;451;
2025-10-31;966;Wien Hietzinger Kai;Wien;M;Inländer_innen;1987;303;356;
2025-10-31;966;Wien Hietzinger Kai;Wien;W;Ausländer_innen;1593;344;412;
2025-10-31;966;Wien Hietzinger Kai;Wien;W;Inländer_innen;1511;264;334;
2025-10-31;967;Wien Huttengasse;Wien;M;Ausländer_innen;3783;842;938;
2025-10-31;967;Wien Huttengasse;Wien;M;Inländer_innen;2879;475;554;
2025-10-31;967;Wien Huttengasse;Wien;W;Ausländer_innen;2761;640;683;
2025-10-31;967;Wien Huttengasse;Wien;W;Inländer_innen;2168;379;479;
2025-10-31;968;Wien Schloßhofer Straße;Wien;M;Ausländer_innen;2813;623;714;
2025-10-31;968;Wien Schloßhofer Straße;Wien;M;Inländer_innen;3251;525;572;
2025-10-31;968;Wien Schloßhofer Straße;Wien;W;Ausländer_innen;2757;539;677;
2025-10-31;968;Wien Schloßhofer Straße;Wien;W;Inländer_innen;2611;401;548;
2025-10-31;969;Wien-Wagramer Straße;Wien;M;Ausländer_innen;2237;468;548;
2025-10-31;969;Wien-Wagramer Straße;Wien;M;Inländer_innen;3246;494;580;
2025-10-31;969;Wien-Wagramer Straße;Wien;W;Ausländer_innen;2649;563;635;
2025-10-31;969;Wien-Wagramer Straße;Wien;W;Inländer_innen;2825;487;602;
2025-10-31;974;Wien Austria Campus;Wien;M;Ausländer_innen;1637;341;416;
2025-10-31;974;Wien Austria Campus;Wien;M;Inländer_innen;1828;274;297;
2025-10-31;974;Wien Austria Campus;Wien;W;Ausländer_innen;1462;299;363;
2025-10-31;974;Wien Austria Campus;Wien;W;Inländer_innen;1256;207;299;
2025-10-31;975;Wien Jäger Straße;Wien;M;Ausländer_innen;1966;469;513;
2025-10-31;975;Wien Jäger Straße;Wien;M;Inländer_innen;1549;233;314;
2025-10-31;975;Wien Jäger Straße;Wien;W;Ausländer_innen;1406;320;431;
2025-10-31;975;Wien Jäger Straße;Wien;W;Inländer_innen;1068;171;305;
2025-10-31;976;Wien Jugendliche I;Wien;M;Ausländer_innen;2166;932;1074;
2025-10-31;976;Wien Jugendliche I;Wien;M;Inländer_innen;1939;602;639;
2025-10-31;976;Wien Jugendliche I;Wien;W;Ausländer_innen;1522;574;615;
2025-10-31;976;Wien Jugendliche I;Wien;W;Inländer_innen;1630;511;592;
2025-10-31;977;Wien Jugendliche II;Wien;M;Ausländer_innen;1370;561;642;
2025-10-31;977;Wien Jugendliche II;Wien;M;Inländer_innen;1805;642;720;
2025-10-31;977;Wien Jugendliche II;Wien;W;Ausländer_innen;1192;457;535;
2025-10-31;977;Wien Jugendliche II;Wien;W;Inländer_innen;1485;536;611;
2025-11-30;101;Eisenstadt;Burgenland;M;Ausländer_innen;187;67;45;
2025-11-30;101;Eisenstadt;Burgenland;M;Inländer_innen;648;172;158;
2025-11-30;101;Eisenstadt;Burgenland;W;Ausländer_innen;241;72;66;
2025-11-30;101;Eisenstadt;Burgenland;W;Inländer_innen;579;143;143;
2025-11-30;102;Mattersburg;Burgenland;M;Ausländer_innen;144;35;26;
2025-11-30;102;Mattersburg;Burgenland;M;Inländer_innen;451;97;89;
2025-11-30;102;Mattersburg;Burgenland;W;Ausländer_innen;125;31;33;
2025-11-30;102;Mattersburg;Burgenland;W;Inländer_innen;354;77;96;
2025-11-30;103;Neusiedl am See;Burgenland;M;Ausländer_innen;207;63;30;
2025-11-30;103;Neusiedl am See;Burgenland;M;Inländer_innen;639;156;81;
2025-11-30;103;Neusiedl am See;Burgenland;W;Ausländer_innen;273;67;53;
2025-11-30;103;Neusiedl am See;Burgenland;W;Inländer_innen;564;125;120;
2025-11-30;104;Oberpullendorf;Burgenland;M;Ausländer_innen;88;34;15;
2025-11-30;104;Oberpullendorf;Burgenland;M;Inländer_innen;376;121;103;
2025-11-30;104;Oberpullendorf;Burgenland;W;Ausländer_innen;106;40;25;
2025-11-30;104;Oberpullendorf;Burgenland;W;Inländer_innen;295;93;101;
2025-11-30;105;Oberwart;Burgenland;M;Ausländer_innen;227;47;51;
2025-11-30;105;Oberwart;Burgenland;M;Inländer_innen;798;167;131;
2025-11-30;105;Oberwart;Burgenland;W;Ausländer_innen;250;60;53;
2025-11-30;105;Oberwart;Burgenland;W;Inländer_innen;620;138;142;
2025-11-30;108;Stegersbach/Jennersdorf;Burgenland;M;Ausländer_innen;117;37;27;
2025-11-30;108;Stegersbach/Jennersdorf;Burgenland;M;Inländer_innen;502;143;108;
2025-11-30;108;Stegersbach/Jennersdorf;Burgenland;W;Ausländer_innen;98;30;35;
2025-11-30;108;Stegersbach/Jennersdorf;Burgenland;W;Inländer_innen;461;112;113;
2025-11-30;201;Feldkirchen;Kärnten;M;Ausländer_innen;74;30;19;
2025-11-30;201;Feldkirchen;Kärnten;M;Inländer_innen;312;147;82;
2025-11-30;201;Feldkirchen;Kärnten;W;Ausländer_innen;73;28;19;
2025-11-30;201;Feldkirchen;Kärnten;W;Inländer_innen;299;92;74;
2025-11-30;202;Hermagor;Kärnten;M;Ausländer_innen;58;17;13;
2025-11-30;202;Hermagor;Kärnten;M;Inländer_innen;136;53;48;
2025-11-30;202;Hermagor;Kärnten;W;Ausländer_innen;76;20;15;
2025-11-30;202;Hermagor;Kärnten;W;Inländer_innen;201;70;42;
2025-11-30;203;Klagenfurt;Kärnten;M;Ausländer_innen;1027;312;246;
2025-11-30;203;Klagenfurt;Kärnten;M;Inländer_innen;2347;538;490;
2025-11-30;203;Klagenfurt;Kärnten;W;Ausländer_innen;862;222;239;
2025-11-30;203;Klagenfurt;Kärnten;W;Inländer_innen;1766;407;427;
2025-11-30;204;Spittal/Drau;Kärnten;M;Ausländer_innen;261;112;64;
2025-11-30;204;Spittal/Drau;Kärnten;M;Inländer_innen;962;289;226;
2025-11-30;204;Spittal/Drau;Kärnten;W;Ausländer_innen;317;114;51;
2025-11-30;204;Spittal/Drau;Kärnten;W;Inländer_innen;1135;346;223;
2025-11-30;205;St. Veit/Glan;Kärnten;M;Ausländer_innen;146;61;25;
2025-11-30;205;St. Veit/Glan;Kärnten;M;Inländer_innen;639;180;144;
2025-11-30;205;St. Veit/Glan;Kärnten;W;Ausländer_innen;97;41;31;
2025-11-30;205;St. Veit/Glan;Kärnten;W;Inländer_innen;491;145;152;
2025-11-30;206;Villach;Kärnten;M;Ausländer_innen;688;221;184;
2025-11-30;206;Villach;Kärnten;M;Inländer_innen;1753;468;342;
2025-11-30;206;Villach;Kärnten;W;Ausländer_innen;658;171;199;
2025-11-30;206;Villach;Kärnten;W;Inländer_innen;1495;371;323;
2025-11-30;207;Völkermarkt;Kärnten;M;Ausländer_innen;133;45;34;
2025-11-30;207;Völkermarkt;Kärnten;M;Inländer_innen;566;171;117;
2025-11-30;207;Völkermarkt;Kärnten;W;Ausländer_innen;141;39;23;
2025-11-30;207;Völkermarkt;Kärnten;W;Inländer_innen;465;116;106;
2025-11-30;208;Wolfsberg;Kärnten;M;Ausländer_innen;118;64;35;
2025-11-30;208;Wolfsberg;Kärnten;M;Inländer_innen;455;203;124;
2025-11-30;208;Wolfsberg;Kärnten;W;Ausländer_innen;84;26;34;
2025-11-30;208;Wolfsberg;Kärnten;W;Inländer_innen;338;116;107;
2025-11-30;301;Amstetten;Niederösterreich;M;Ausländer_innen;227;80;71;
2025-11-30;301;Amstetten;Niederösterreich;M;Inländer_innen;769;221;222;
2025-11-30;301;Amstetten;Niederösterreich;W;Ausländer_innen;252;83;81;
2025-11-30;301;Amstetten;Niederösterreich;W;Inländer_innen;589;190;203;
2025-11-30;304;Baden neu;Niederösterreich;M;Ausländer_innen;678;219;222;
2025-11-30;304;Baden neu;Niederösterreich;M;Inländer_innen;1934;420;418;
2025-11-30;304;Baden neu;Niederösterreich;W;Ausländer_innen;627;174;229;
2025-11-30;304;Baden neu;Niederösterreich;W;Inländer_innen;1638;321;404;
2025-11-30;306;Bruck/Leitha;Niederösterreich;M;Ausländer_innen;215;57;58;
2025-11-30;306;Bruck/Leitha;Niederösterreich;M;Inländer_innen;468;123;126;
2025-11-30;306;Bruck/Leitha;Niederösterreich;W;Ausländer_innen;229;58;63;
2025-11-30;306;Bruck/Leitha;Niederösterreich;W;Inländer_innen;429;115;143;
2025-11-30;308;Gänserndorf;Niederösterreich;M;Ausländer_innen;519;141;123;
2025-11-30;308;Gänserndorf;Niederösterreich;M;Inländer_innen;1480;286;294;
2025-11-30;308;Gänserndorf;Niederösterreich;W;Ausländer_innen;544;127;160;
2025-11-30;308;Gänserndorf;Niederösterreich;W;Inländer_innen;1242;279;392;
2025-11-30;311;Gmünd;Niederösterreich;M;Ausländer_innen;67;20;15;
2025-11-30;311;Gmünd;Niederösterreich;M;Inländer_innen;394;111;71;
2025-11-30;311;Gmünd;Niederösterreich;W;Ausländer_innen;78;24;26;
2025-11-30;311;Gmünd;Niederösterreich;W;Inländer_innen;252;80;93;
2025-11-30;312;Hollabrunn;Niederösterreich;M;Ausländer_innen;96;28;18;
2025-11-30;312;Hollabrunn;Niederösterreich;M;Inländer_innen;522;149;114;
2025-11-30;312;Hollabrunn;Niederösterreich;W;Ausländer_innen;117;24;25;
2025-11-30;312;Hollabrunn;Niederösterreich;W;Inländer_innen;414;87;123;
2025-11-30;313;Horn;Niederösterreich;M;Ausländer_innen;35;13;14;
2025-11-30;313;Horn;Niederösterreich;M;Inländer_innen;180;73;64;
2025-11-30;313;Horn;Niederösterreich;W;Ausländer_innen;38;12;8;
2025-11-30;313;Horn;Niederösterreich;W;Inländer_innen;138;46;63;
2025-11-30;314;Korneuburg;Niederösterreich;M;Ausländer_innen;277;93;71;
2025-11-30;314;Korneuburg;Niederösterreich;M;Inländer_innen;878;201;217;
2025-11-30;314;Korneuburg;Niederösterreich;W;Ausländer_innen;304;81;77;
2025-11-30;314;Korneuburg;Niederösterreich;W;Inländer_innen;751;200;223;
2025-11-30;315;Krems;Niederösterreich;M;Ausländer_innen;299;106;88;
2025-11-30;315;Krems;Niederösterreich;M;Inländer_innen;703;181;141;
2025-11-30;315;Krems;Niederösterreich;W;Ausländer_innen;306;103;88;
2025-11-30;315;Krems;Niederösterreich;W;Inländer_innen;589;178;187;
2025-11-30;316;Lilienfeld;Niederösterreich;M;Ausländer_innen;76;18;20;
2025-11-30;316;Lilienfeld;Niederösterreich;M;Inländer_innen;273;51;63;
2025-11-30;316;Lilienfeld;Niederösterreich;W;Ausländer_innen;80;23;28;
2025-11-30;316;Lilienfeld;Niederösterreich;W;Inländer_innen;211;49;63;
2025-11-30;317;Melk;Niederösterreich;M;Ausländer_innen;179;67;55;
2025-11-30;317;Melk;Niederösterreich;M;Inländer_innen;642;222;196;
2025-11-30;317;Melk;Niederösterreich;W;Ausländer_innen;220;65;70;
2025-11-30;317;Melk;Niederösterreich;W;Inländer_innen;508;163;142;
2025-11-30;319;Mistelbach;Niederösterreich;M;Ausländer_innen;216;59;44;
2025-11-30;319;Mistelbach;Niederösterreich;M;Inländer_innen;828;159;175;
2025-11-30;319;Mistelbach;Niederösterreich;W;Ausländer_innen;256;72;53;
2025-11-30;319;Mistelbach;Niederösterreich;W;Inländer_innen;683;148;161;
2025-11-30;321;Mödling;Niederösterreich;M;Ausländer_innen;416;95;103;
2025-11-30;321;Mödling;Niederösterreich;M;Inländer_innen;1109;251;305;
2025-11-30;321;Mödling;Niederösterreich;W;Ausländer_innen;361;84;103;
2025-11-30;321;Mödling;Niederösterreich;W;Inländer_innen;857;192;258;
2025-11-30;323;Neunkirchen;Niederösterreich;M;Ausländer_innen;357;100;78;
2025-11-30;323;Neunkirchen;Niederösterreich;M;Inländer_innen;1227;270;254;
2025-11-30;323;Neunkirchen;Niederösterreich;W;Ausländer_innen;341;105;96;
2025-11-30;323;Neunkirchen;Niederösterreich;W;Inländer_innen;951;208;252;
2025-11-30;326;St. Pölten;Niederösterreich;M;Ausländer_innen;956;282;225;
2025-11-30;326;St. Pölten;Niederösterreich;M;Inländer_innen;2090;488;501;
2025-11-30;326;St. Pölten;Niederösterreich;W;Ausländer_innen;778;208;246;
2025-11-30;326;St. Pölten;Niederösterreich;W;Inländer_innen;1610;401;492;
2025-11-30;328;Scheibbs;Niederösterreich;M;Ausländer_innen;80;25;28;
2025-11-30;328;Scheibbs;Niederösterreich;M;Inländer_innen;297;109;77;
2025-11-30;328;Scheibbs;Niederösterreich;W;Ausländer_innen;62;19;27;
2025-11-30;328;Scheibbs;Niederösterreich;W;Inländer_innen;195;67;69;
2025-11-30;329;Schwechat;Niederösterreich;M;Ausländer_innen;339;77;79;
2025-11-30;329;Schwechat;Niederösterreich;M;Inländer_innen;763;140;153;
2025-11-30;329;Schwechat;Niederösterreich;W;Ausländer_innen;357;79;83;
2025-11-30;329;Schwechat;Niederösterreich;W;Inländer_innen;699;137;162;
2025-11-30;331;Tulln;Niederösterreich;M;Ausländer_innen;303;89;82;
2025-11-30;331;Tulln;Niederösterreich;M;Inländer_innen;911;224;203;
2025-11-30;331;Tulln;Niederösterreich;W;Ausländer_innen;282;81;80;
2025-11-30;331;Tulln;Niederösterreich;W;Inländer_innen;719;163;204;
2025-11-30;332;Waidhofen/Thaya;Niederösterreich;M;Ausländer_innen;24;2;3;
2025-11-30;332;Waidhofen/Thaya;Niederösterreich;M;Inländer_innen;260;68;60;
2025-11-30;332;Waidhofen/Thaya;Niederösterreich;W;Ausländer_innen;20;6;4;
2025-11-30;332;Waidhofen/Thaya;Niederösterreich;W;Inländer_innen;209;50;56;
2025-11-30;333;Waidhofen/Ybbs;Niederösterreich;M;Ausländer_innen;63;20;20;
2025-11-30;333;Waidhofen/Ybbs;Niederösterreich;M;Inländer_innen;177;62;57;
2025-11-30;333;Waidhofen/Ybbs;Niederösterreich;W;Ausländer_innen;60;23;18;
2025-11-30;333;Waidhofen/Ybbs;Niederösterreich;W;Inländer_innen;141;37;45;
2025-11-30;334;Wr. Neustadt;Niederösterreich;M;Ausländer_innen;745;184;200;
2025-11-30;334;Wr. Neustadt;Niederösterreich;M;Inländer_innen;1934;375;440;
2025-11-30;334;Wr. Neustadt;Niederösterreich;W;Ausländer_innen;717;194;217;
2025-11-30;334;Wr. Neustadt;Niederösterreich;W;Inländer_innen;1602;343;455;
2025-11-30;335;Zwettl;Niederösterreich;M;Ausländer_innen;29;7;10;
2025-11-30;335;Zwettl;Niederösterreich;M;Inländer_innen;274;101;85;
2025-11-30;335;Zwettl;Niederösterreich;W;Ausländer_innen;35;9;11;
2025-11-30;335;Zwettl;Niederösterreich;W;Inländer_innen;186;83;76;
2025-11-30;401;Braunau;Oberösterreich;M;Ausländer_innen;612;169;167;
2025-11-30;401;Braunau;Oberösterreich;M;Inländer_innen;938;220;208;
2025-11-30;401;Braunau;Oberösterreich;W;Ausländer_innen;594;121;123;
2025-11-30;401;Braunau;Oberösterreich;W;Inländer_innen;785;154;179;
2025-11-30;402;Eferding;Oberösterreich;M;Ausländer_innen;77;30;12;
2025-11-30;402;Eferding;Oberösterreich;M;Inländer_innen;209;59;58;
2025-11-30;402;Eferding;Oberösterreich;W;Ausländer_innen;74;27;24;
2025-11-30;402;Eferding;Oberösterreich;W;Inländer_innen;152;52;58;
2025-11-30;403;Freistadt;Oberösterreich;M;Ausländer_innen;97;53;28;
2025-11-30;403;Freistadt;Oberösterreich;M;Inländer_innen;341;120;103;
2025-11-30;403;Freistadt;Oberösterreich;W;Ausländer_innen;83;32;31;
2025-11-30;403;Freistadt;Oberösterreich;W;Inländer_innen;349;109;122;
2025-11-30;404;Gmunden;Oberösterreich;M;Ausländer_innen;274;104;91;
2025-11-30;404;Gmunden;Oberösterreich;M;Inländer_innen;724;232;206;
2025-11-30;404;Gmunden;Oberösterreich;W;Ausländer_innen;241;89;87;
2025-11-30;404;Gmunden;Oberösterreich;W;Inländer_innen;582;196;229;
2025-11-30;406;Grieskirchen;Oberösterreich;M;Ausländer_innen;148;66;60;
2025-11-30;406;Grieskirchen;Oberösterreich;M;Inländer_innen;356;133;147;
2025-11-30;406;Grieskirchen;Oberösterreich;W;Ausländer_innen;126;35;44;
2025-11-30;406;Grieskirchen;Oberösterreich;W;Inländer_innen;310;107;123;
2025-11-30;407;Kirchdorf/Krems;Oberösterreich;M;Ausländer_innen;179;72;54;
2025-11-30;407;Kirchdorf/Krems;Oberösterreich;M;Inländer_innen;467;136;126;
2025-11-30;407;Kirchdorf/Krems;Oberösterreich;W;Ausländer_innen;181;47;52;
2025-11-30;407;Kirchdorf/Krems;Oberösterreich;W;Inländer_innen;364;93;91;
2025-11-30;409;Linz neu;Oberösterreich;M;Ausländer_innen;2563;860;751;
2025-11-30;409;Linz neu;Oberösterreich;M;Inländer_innen;3227;634;735;
2025-11-30;409;Linz neu;Oberösterreich;W;Ausländer_innen;2160;538;578;
2025-11-30;409;Linz neu;Oberösterreich;W;Inländer_innen;2282;508;605;
2025-11-30;411;Perg;Oberösterreich;M;Ausländer_innen;229;99;79;
2025-11-30;411;Perg;Oberösterreich;M;Inländer_innen;431;148;133;
2025-11-30;411;Perg;Oberösterreich;W;Ausländer_innen;196;66;67;
2025-11-30;411;Perg;Oberösterreich;W;Inländer_innen;409;119;141;
2025-11-30;412;Ried im Innkreis;Oberösterreich;M;Ausländer_innen;202;102;87;
2025-11-30;412;Ried im Innkreis;Oberösterreich;M;Inländer_innen;414;147;155;
2025-11-30;412;Ried im Innkreis;Oberösterreich;W;Ausländer_innen;201;86;65;
2025-11-30;412;Ried im Innkreis;Oberösterreich;W;Inländer_innen;306;98;149;
2025-11-30;413;Rohrbach;Oberösterreich;M;Ausländer_innen;53;30;15;
2025-11-30;413;Rohrbach;Oberösterreich;M;Inländer_innen;271;107;83;
2025-11-30;413;Rohrbach;Oberösterreich;W;Ausländer_innen;59;31;17;
2025-11-30;413;Rohrbach;Oberösterreich;W;Inländer_innen;184;81;63;
2025-11-30;414;Schärding;Oberösterreich;M;Ausländer_innen;129;54;30;
2025-11-30;414;Schärding;Oberösterreich;M;Inländer_innen;399;123;98;
2025-11-30;414;Schärding;Oberösterreich;W;Ausländer_innen;114;33;37;
2025-11-30;414;Schärding;Oberösterreich;W;Inländer_innen;308;90;85;
2025-11-30;415;Steyr;Oberösterreich;M;Ausländer_innen;563;158;126;
2025-11-30;415;Steyr;Oberösterreich;M;Inländer_innen;1351;259;266;
2025-11-30;415;Steyr;Oberösterreich;W;Ausländer_innen;523;115;134;
2025-11-30;415;Steyr;Oberösterreich;W;Inländer_innen;953;187;249;
2025-11-30;418;Vöcklabruck;Oberösterreich;M;Ausländer_innen;504;188;143;
2025-11-30;418;Vöcklabruck;Oberösterreich;M;Inländer_innen;1053;324;336;
2025-11-30;418;Vöcklabruck;Oberösterreich;W;Ausländer_innen;452;138;164;
2025-11-30;418;Vöcklabruck;Oberösterreich;W;Inländer_innen;888;238;286;
2025-11-30;419;Wels;Oberösterreich;M;Ausländer_innen;905;297;289;
2025-11-30;419;Wels;Oberösterreich;M;Inländer_innen;1462;324;360;
2025-11-30;419;Wels;Oberösterreich;W;Ausländer_innen;958;183;227;
2025-11-30;419;Wels;Oberösterreich;W;Inländer_innen;1195;244;329;
2025-11-30;421;Traun;Oberösterreich;M;Ausländer_innen;800;293;248;
2025-11-30;421;Traun;Oberösterreich;M;Inländer_innen;1407;360;346;
2025-11-30;421;Traun;Oberösterreich;W;Ausländer_innen;779;205;231;
2025-11-30;421;Traun;Oberösterreich;W;Inländer_innen;1094;231;320;
2025-11-30;501;Bischofshofen;Salzburg;M;Ausländer_innen;708;383;153;
2025-11-30;501;Bischofshofen;Salzburg;M;Inländer_innen;655;260;150;
2025-11-30;501;Bischofshofen;Salzburg;W;Ausländer_innen;648;277;194;
2025-11-30;501;Bischofshofen;Salzburg;W;Inländer_innen;748;249;201;
2025-11-30;503;Hallein;Salzburg;M;Ausländer_innen;200;70;62;
2025-11-30;503;Hallein;Salzburg;M;Inländer_innen;367;99;77;
2025-11-30;503;Hallein;Salzburg;W;Ausländer_innen;187;49;59;
2025-11-30;503;Hallein;Salzburg;W;Inländer_innen;347;95;112;
2025-11-30;505;Tamsweg;Salzburg;M;Ausländer_innen;54;33;29;
2025-11-30;505;Tamsweg;Salzburg;M;Inländer_innen;119;56;61;
2025-11-30;505;Tamsweg;Salzburg;W;Ausländer_innen;63;29;38;
2025-11-30;505;Tamsweg;Salzburg;W;Inländer_innen;159;73;75;
2025-11-30;506;Zell am See;Salzburg;M;Ausländer_innen;673;240;166;
2025-11-30;506;Zell am See;Salzburg;M;Inländer_innen;828;318;198;
2025-11-30;506;Zell am See;Salzburg;W;Ausländer_innen;687;230;189;
2025-11-30;506;Zell am See;Salzburg;W;Inländer_innen;1084;346;253;
2025-11-30;510;Salzburg-Stadt;Salzburg;M;Ausländer_innen;1336;402;388;
2025-11-30;510;Salzburg-Stadt;Salzburg;M;Inländer_innen;1403;302;314;
2025-11-30;510;Salzburg-Stadt;Salzburg;W;Ausländer_innen;1102;286;320;
2025-11-30;510;Salzburg-Stadt;Salzburg;W;Inländer_innen;1010;214;322;
2025-11-30;511;Salzburg-Umgebung;Salzburg;M;Ausländer_innen;358;118;106;
2025-11-30;511;Salzburg-Umgebung;Salzburg;M;Inländer_innen;921;250;260;
2025-11-30;511;Salzburg-Umgebung;Salzburg;W;Ausländer_innen;343;122;99;
2025-11-30;511;Salzburg-Umgebung;Salzburg;W;Inländer_innen;765;226;248;
2025-11-30;601;Bruck/Mur;Steiermark;M;Ausländer_innen;283;94;69;
2025-11-30;601;Bruck/Mur;Steiermark;M;Inländer_innen;562;116;142;
2025-11-30;601;Bruck/Mur;Steiermark;W;Ausländer_innen;222;53;39;
2025-11-30;601;Bruck/Mur;Steiermark;W;Inländer_innen;435;103;125;
2025-11-30;603;Deutschlandsberg;Steiermark;M;Ausländer_innen;97;27;27;
2025-11-30;603;Deutschlandsberg;Steiermark;M;Inländer_innen;762;206;121;
2025-11-30;603;Deutschlandsberg;Steiermark;W;Ausländer_innen;79;19;24;
2025-11-30;603;Deutschlandsberg;Steiermark;W;Inländer_innen;579;117;145;
2025-11-30;604;Feldbach;Steiermark;M;Ausländer_innen;170;47;37;
2025-11-30;604;Feldbach;Steiermark;M;Inländer_innen;691;236;183;
2025-11-30;604;Feldbach;Steiermark;W;Ausländer_innen;183;67;43;
2025-11-30;604;Feldbach;Steiermark;W;Inländer_innen;527;176;190;
2025-11-30;606;Gleisdorf;Steiermark;M;Ausländer_innen;77;34;30;
2025-11-30;606;Gleisdorf;Steiermark;M;Inländer_innen;354;139;118;
2025-11-30;606;Gleisdorf;Steiermark;W;Ausländer_innen;87;33;19;
2025-11-30;606;Gleisdorf;Steiermark;W;Inländer_innen;286;94;98;
2025-11-30;609;Hartberg;Steiermark;M;Ausländer_innen;183;62;45;
2025-11-30;609;Hartberg;Steiermark;M;Inländer_innen;887;289;231;
2025-11-30;609;Hartberg;Steiermark;W;Ausländer_innen;157;55;70;
2025-11-30;609;Hartberg;Steiermark;W;Inländer_innen;722;228;255;
2025-11-30;610;Judenburg;Steiermark;M;Ausländer_innen;333;115;99;
2025-11-30;610;Judenburg;Steiermark;M;Inländer_innen;685;175;144;
2025-11-30;610;Judenburg;Steiermark;W;Ausländer_innen;233;64;69;
2025-11-30;610;Judenburg;Steiermark;W;Inländer_innen;527;150;159;
2025-11-30;611;Murau;Steiermark;M;Ausländer_innen;27;16;14;
2025-11-30;611;Murau;Steiermark;M;Inländer_innen;211;88;41;
